_id,책ID,책 이름,댓글 아이디,댓글 내용
658e84cfc3baaf37b89b3467,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,jh****,50이 되기 전에 읽어야겠어서 얼른 구매했어요.
658e84d2c3baaf37b89b3468,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ss****,쇼펜하우어의 자신에 대한 신념.. 생활관이 요즘같은 홀로세대 대두에 따라 매칭율이 높다는 것을 실감함
658e84d4c3baaf37b89b3469,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,4v*********************************,베스트에 있길랴 어떤 책인가 궁금해서 사봤는데 도움아 많아 됐어요!!
658e84d5c3baaf37b89b346a,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,lw*****,유튜브 소개 책을 보다가 같은 쇼펜하우어의 다른 책도 같이 구매했어요..^^
658e84d6c3baaf37b89b346b,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,zx***,갈팡질팡하던차에 반가운 책을 만났네요. 어렵지않아서 술술~ 부담없이 좋아요~
658e84d7c3baaf37b89b346c,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,fk*****,쉽게 읽을 수 있었어요 도움 되요
658e84d8c3baaf37b89b346d,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,wl********,이 리뷰에는 스포일러가 포함되어있습니다.\n보기
658e84d9c3baaf37b89b346e,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,pe******,"인생의 전환점 마흔, 생각의 전환에 필독서"
658e84dac3baaf37b89b346f,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,wi*****,마음의 감수성 찾는데 도움이 돼요
658e84dbc3baaf37b89b3470,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,0h***,합리적이고 실용적인 생각
658e84dcc3baaf37b89b3471,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,wo********,잘 읽어보겠습니다...
658e84dfc3baaf37b89b3472,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ar****,기대됩니다 추천합니다
658e84e0c3baaf37b89b3473,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,yo*******,자기전에 읽을려고 샀어요 하루를 마무리하는데 도움이 되네요
658e84e1c3baaf37b89b3474,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,tn*******,다소 초반은 어려워서 역시 철학은 나랑 동떨어진부분이다 생각했어요. 하지만 중간으로 갈수록 이해도가 올라가고 공감도 많이 되었습니다. 한번쯤 꼭 읽어볼만해요!
658e84e2c3baaf37b89b3475,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,po****,마흔은 넘었지만 읽어보고 싶어 구매했어요. 재밌네요
658e84e3c3baaf37b89b3476,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,kj***,쉽게 쓰여진책 짧아서 시간날때마다 잠깐씩 봅니다.
658e84e4c3baaf37b89b3477,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,st*******,Good^^ Good^^
658e84e5c3baaf37b89b3478,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,an*****,40대가 되어보니 혼란과 안정이 같이 오는 시기인데 이 책이 정신을 가다듬는데 도움이 많이 되었어요
658e84e6c3baaf37b89b3479,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,an*****,40대가 되어버니 안정과 혼돈의 시기가 공존하는 하는 듯 했는데 이 책이 정신을 가다듬는데 많은 도움이 되었습니다
658e84e7c3baaf37b89b347a,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,kc*****,"깊은 철학은 어렵지만, 위로가 필요한 생각과 마음을 다독이는데 도움이 됩니다."
658e84e9c3baaf37b89b347b,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,na****,하석진 따라서 읽어 보기....
658e84ecc3baaf37b89b347c,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ch********,두고두고 읽고싶은 책이다
658e84edc3baaf37b89b347d,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ch********,두고두고 계속 읽고싶은책이다
658e84eec3baaf37b89b347e,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,da*******,좋아요 읽어보고 싶었던책이에요
658e84efc3baaf37b89b347f,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,we***,욕망에 대해 다시한번 생각하게 됩니다
658e84f0c3baaf37b89b3480,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,re***,자청님 추천\n읽기 도전해봅니다^^
658e84f1c3baaf37b89b3481,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,fi********,재미있고 좋습니다.
658e84f2c3baaf37b89b3482,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,be*******,마흔 자락에 심란한 기분이 들때 보기 좋은 책입니다
658e84f3c3baaf37b89b3483,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sb****,쉽고 편하게 읽을 수 있어요 추천합니다
658e84f4c3baaf37b89b3484,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ar*******,유익한 책으로 좋습니다
658e84f5c3baaf37b89b3485,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ar*******,유익한 책으로 너무 좋습니다
658e84f8c3baaf37b89b3486,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,co*****************,기대되는 책입니다.
658e84f9c3baaf37b89b3487,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sb****,쉽게 읽히고 와닿습니다
658e84fac3baaf37b89b3488,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ji********,재미있게 잘읽혀요\n넘좋아요
658e84fbc3baaf37b89b3489,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,cy*****************,40대니까 한번은 생각을 길게 깊게..
658e84fcc3baaf37b89b348a,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ch******,빠른배송 감사합니다
658e84fdc3baaf37b89b348b,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,so***,철학은 잘 모르지만 내용은 공감이 가네요
658e84ffc3baaf37b89b348c,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sm*****,요즘 인기있는책이라고해서 구입했어요. 천천히읽고싶은책이네요
658e8500c3baaf37b89b348d,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,99*******,재미있게 읽었습니다
658e8501c3baaf37b89b348e,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,hu*****,져가좋아하는 철학자입니다. 잘읽었습니다
658e8502c3baaf37b89b348f,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,e2****,재미있어요 !!!
658e8505c3baaf37b89b3490,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,tu*******,잘 읽고 있습니다. 좋아요
658e8506c3baaf37b89b3491,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ru*******,쇼펜하우어 철학에 관심이 생겼는데 다가가기 쉽게 해주는 책이네요
658e8507c3baaf37b89b3492,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,jk****,조금 내취향은 아닌것같은
658e8508c3baaf37b89b3493,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,om***,감사합니다 잘받았습니다
658e8509c3baaf37b89b3494,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ch*******,마음편히 잘읽었습니다
658e850ac3baaf37b89b3495,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,hy********,책은좋은데 밀봉배송도 되서 왔는데 새책받는 기분의 기다림이 속상함으로 바뀌었습니다
658e850bc3baaf37b89b3496,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,mc*****,심호흡 한 번하고 쇼펜하우어 도전합니다!^^
658e850cc3baaf37b89b3497,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,iz*****,마흔에 읽는 니체를 보고나서 다시 쇼펜하우어에 도전합니다. 마침 나혼산 방송에도 나왔다고 아내가 그러더군요.
658e850dc3baaf37b89b3498,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,rm*****,나이 마흔이라 정독했습니다.
658e850ec3baaf37b89b3499,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,se*******,역시 쇼펜하우어 최고
658e8511c3baaf37b89b349a,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,go******,마흔은 얼굴을 책임진다는 말이 있듯이 내가 진정으로 원하는걸 하고 있는지 되돌아 볼 수 있었습니다.
658e8512c3baaf37b89b349b,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,so******,읽고 싶었던 책
658e8514c3baaf37b89b349c,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ib*****,도움이 많이 되는 책입니다
658e8515c3baaf37b89b349d,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,km****,좋아요 도움되어요많이
658e8516c3baaf37b89b349e,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,dh***,좋아요. 티비에서 봤어요
658e8517c3baaf37b89b349f,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ty******,굿굿굿굿굿굿굿굿굿
658e8518c3baaf37b89b34a0,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,cl********,서른에 미리 읽어보는 책! 언제 봐도 좋을 책
658e8519c3baaf37b89b34a1,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,mi******,너무 와 닿는 글 입니다. 추천요
658e851ac3baaf37b89b34a2,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,gu******,마흔살이되면서 느낀 것들을 미리 읽어볼 수 있었어요
658e851bc3baaf37b89b34a3,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ba*****,"좋아요추처ㆍ합니디,"
658e851ec3baaf37b89b34a4,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ej********,재믾고 도움이 도는것 같습니다
658e851fc3baaf37b89b34a5,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,wh*****,아직 마흔은 안 되었지만 일찍 삶의 깨달음을 얻는다면 더 좋지 않을까 하고 읽었습니다. 마흔에 읽으라는 제목처럼 30초에게는 확 다가오지 않네요
658e8520c3baaf37b89b34a6,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,yg*****,한번쯤 읽어볼만한책
658e8521c3baaf37b89b34a7,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,fo********,너무너무 흥미진진합니다
658e8522c3baaf37b89b34a8,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,77******,도움이 많이 됩니다~~
658e8523c3baaf37b89b34a9,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,km****,지혜를 주는 소중한 책
658e8524c3baaf37b89b34aa,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,fo***,한살 두살 나이가 하나 더 늘때마다\n다르게 느껴지는 인생의 철학책들\n이번 마흔에 읽는 쇼펜하우어도 천천히 머리와 가슴으로 곱씹으며 읽고 있습니다
658e8525c3baaf37b89b34ab,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,qk*****,많은 생각이 들었어요
658e8526c3baaf37b89b34ac,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,gr********,기대되는 책인 것 같습니다.
658e8527c3baaf37b89b34ad,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ev*****,학창시절 이름만 들어봤는데 이번 기회에 접할수 있었어요. 찬천히 여유를 가지고 읽고 있습니다. 두번 정도 읽고 쇼펜하우어가 쓴 책도 찾아서 읽어 보려구여 ^^
658e852bc3baaf37b89b34ae,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sp****,삶을 다시 되돌아 보게 되네요.
658e852cc3baaf37b89b34af,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sp****,삶을 다시 생각하게 하는 책인거 같아요
658e852dc3baaf37b89b34b0,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,so******,읽고 싶었던 책
658e852ec3baaf37b89b34b1,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,Hj********,마음이 지칠 때 위로가 되어주는 책입니다.
658e852fc3baaf37b89b34b2,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,mi********,인생책입니다 꼭 소장해야하는 책
658e8530c3baaf37b89b34b3,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ka******,마흔이라 더 와닿음
658e8531c3baaf37b89b34b4,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,co****************,아주맘에 들어요.쵝오
658e8532c3baaf37b89b34b5,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,jh****,지인 추천으로 구매했어요
658e8533c3baaf37b89b34b6,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,k8*****,책 추천 받고 구매했어요~\n좋아요!!
658e8534c3baaf37b89b34b7,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ma******,감사합니다 감사합니다 감사합니다
658e8537c3baaf37b89b34b8,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,fl******,도움이 많이 됩니다
658e8538c3baaf37b89b34b9,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,pk****,마은에 읽는 쇼펜하우어 저에게 많은 가르침을 주었으면 좋겠습니다.
658e8539c3baaf37b89b34ba,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,la*****,쉽게 공감할 수 있는 글귀
658e853ac3baaf37b89b34bb,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,gr*****,"방송에 나온 유명한 책, 쉽게 읽을 수 있었음."
658e853bc3baaf37b89b34bc,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,af******,기대만큼 좋습니다.
658e853cc3baaf37b89b34bd,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,do******,도움이 ㅁ낳이 되었습니다~~
658e853dc3baaf37b89b34be,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,dl*******,마흔이 넘었지만 살아감에 있어서 어느정도 책으로나마 힐링을 얻고자 구매했습니다
658e853ec3baaf37b89b34bf,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,l1****,현재에 충실하고 사색을행ㆍ느
658e8540c3baaf37b89b34c0,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,gu********,추ㄹ천할만합니다.쇼펜하우어
658e8541c3baaf37b89b34c1,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,sw*******,천천히 생각하며 일게 되는책...
658e8544c3baaf37b89b34c2,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,fl******,내용이 도움이 많이 됩니다
658e8545c3baaf37b89b34c3,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,eo****,나이가 들어 진정한 어른이 되고자 읽어봅니다
658e8546c3baaf37b89b34c4,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,vh*************,새로운 시각을 느낍니다
658e8547c3baaf37b89b34c5,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ca********,내용은 조금 어려웠지만 생각할 거리가 많아 좋았습니다
658e8548c3baaf37b89b34c6,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,ks****,쇼펜하우어에 대해 알수 있어 도움이 많이 되는책이라 좋아요^^
658e8549c3baaf37b89b34c7,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,so****,도움이 되었습니다.
658e854ac3baaf37b89b34c8,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,Le********,기대가 되는 책 입니다
658e854bc3baaf37b89b34c9,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,wo*****,쇼펜하우어 오랜만에 다시 봅니다
658e854cc3baaf37b89b34ca,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,he*******,방송에서 보고 읽어봐야겠다싶어서 주문했습니다.
658e854dc3baaf37b89b34cb,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,tj******,마흔에 읽는 시리즈 좋아요.
658e8550c3baaf37b89b34cc,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,mi******,많을걸 생각하게 되네여
658e8551c3baaf37b89b34cd,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,he****,어떤 마음가짐을 가지고 살아야하는지 도움이 되는 책이에요.
658e8552c3baaf37b89b34ce,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,yj****,"마흔이 되기 전에 읽었더라면\n더 단단한 사람이 되지않았을까..라는 아쉬움도 남지만,\n지금도 늦지않았다고 생각하며\n니체와 쇼펜하우어의 철학을 되새겨봅니다."
658e8553c3baaf37b89b34cf,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,mk*****,어떤 내용일지 기대가 됩니다!
658e8554c3baaf37b89b34d0,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,pa********,나혼자산다 에서 하석진씨가 읽는거보고 삿는데\n역시 내용이 좋네요
658e8556c3baaf37b89b34d1,658e82fbc3baaf37b89b32f5,마흔에 읽는 쇼펜하우어,LS****,"📚 ""삶의 지혜는 즐겁고 행복하는 사는 기술이다."" - 쇼펜하우어\n\n나이 마흔쯤 되면 내가 원하는 삶이 무엇인지 윤곽이 잡히고, 성과가 드러날 줄 알았는데... 삶은 고단하고 녹록지 않습니다.\n\n고려대학교 철학연구소 연구원으로 동 대학교에서 강의를 하고 있는 강용수 저자의 <마흔에 읽는 쇼펜하우어>는 그런 마흔의 삶에 지혜를 주는 철학 수업입니다.\n\n45세부터 명성이 높아졌던 쇼펜하우어는 찰스 다윈, 아인슈타인, 바그너, 톨스토이, 도스토옙스키 등 세계 명사들에게 큰 영감을 줬습니다. 니체는 자신이 철학자가 된 계기가 쇼펜하우어 때문이라고 말했습니다.\n\n기존 염세주의적으로 해석하는 쇼펜하우어 철학에서 탈피해 행복과 욕망의 관계로 진정한 행복에 다다르는 방법을 소개하는 <마흔에 읽는 쇼펜하우어>. 40대 중반에 이르러 인정받기 시작한 철학자 쇼펜하우어의 통찰력과 혜안으로 복잡한 마흔의 마음을 다스려볼까요?\n\n우리 삶은 늘 갈등과 불안, 우울증과 스트레스로 가득 차 있습니다. 인간관계, 일, 사랑, 돈... 그래서 사람들은 자신의 마음을 안정시키고 행복하게 만들어줄 비법을 찾아 헤맵니다. 하지만 아무리 노력해도 뜻대로 되지 않을 때가 많습니다.\n\n삶은 고통이라는 사실을 인정하는 것부터 시작한다는 쇼펜하우어의 철학. <마흔에 읽는 쇼펜하우어>는 삶의 무게를 조금 덜어내고, 보다 가벼운 마음으로 살아갈 수 있는 방법을 알려줍니다.\n\n쇼펜하우어의 철학은 매우 독특합니다. 쇼펜하우어는 ‘인생은 고통’이라고 말합니다. ‘진짜 행복’을 찾으려면 고통을 겪어야 한다고 합니다. 그냥 얻어지는 행복은 없습니다.\n\n그렇기에 쇼펜하우어 철학은 위로 대신 냉철한 조언과 깨달음을 안겨줍니다. 인간의 삶을 고통으로 규정하고, 그 고통을 극복하기 위한 방법 30가지를 제시합니다.\n\n고통의 원인을 욕망이라고 보았습니다. 욕망을 충족시키는 것이 불가능하기 때문에 삶은 고통스럽습니다. 그렇다면 욕망을 버리는 것이 답일까요? 욕망을 완전히 버리기란 쉽지 않습니다.\n\n그렇다면 어떻게 해야 할까요? 쇼펜하우어는 그것을 충족시키기 어렵다면 욕망의 크기를 줄일 필요가 있다고 합니다. 삶은 고통이지만, 인생은 즐기는 거라고 합니다. 쇼펜하우어 행복론의 핵심은 고통을 줄이고, 피하고, 견디는 데 있습니다.\n\n열 가지의 행복을 추구하지 말고 한 가지의 고통을 피하자고 합니다. 고통의 원인을 최소화하는 겁니다. 고통을 줄여 나가는 것이 쇼펜하우어의 행복론입니다.\n\n쇼펜하우어는 “자신이 하고자 하는 것(욕망)과 할 수 있는 것(능력)이 무엇인지를 알아야 한다.”라고 말합니다. 자기 인식이 행복의 전제 조건입니다. 행복이란 자신의 개성과 소질에 맞도록 노력함으로써 다다를 수 있는 만족감이라고 합니다.\n\n자신에게만 적합하고, 자기만이 할 수 있고, 자기에게만 즐거운 것을 알아야 하는 것. 이것이 행복을 위한 가장 중요한 출발점이라고 합니다. 타인에게 대신 희망을 걸면서 자신의 결핍과 공허를 해결하려 들지 말고 자신에게 집중하라고 합니다.\n\n<마흔에 읽는 쇼펜하우어>에서는 행복을 무엇으로 채워나갈 수 있는지 짚어줍니다. 건강, 평정심, 관조, 향유, 독서, 글쓰기 등 내면을 무엇으로 채워야 인생의 질이 달라지는지 알려줍니다.\n\n쇼펜하우어는 “우리의 행복이 주머니에 무엇이 들어 있냐 하는 것보다는 머릿속에 무엇이 들어 있느냐 하는 것에 달려 있다.”라며 사유의 힘을 키울 수 있는 독서를 권장하기도 합니다.\n\n“먹은 것이 육체가 되고 읽은 것이 정신이 되어 현재의 자신이 된다.""라고 말이죠. 남이 간 길을 그대로 따라 걷는 게 아닌 자신의 생각을 영글게 하는 쇼펜하우어의 독서법을 만날 수 있습니다.\n\n쇼펜하우어에게 행복이란 결핍에서 충족으로 넘어가는 ‘짧은 순간’이라고 합니다. 행복은 결핍이 채워질 때 느끼는 주관적인 만족감입니다.\n\n충족에서 과잉으로 넘어가면 권태, 지루함의 감정에 사로잡힙니다. 영원하고 지속적인 행복이 없기에 작은 행복감에 만족할 수 있어야 하는 겁니다.\n\n행복은 빨리 잊히고, 또 다른 결핍이 우리를 기다리고 있습니다. 40대는 이런 고통을 충분히 알고 있고, 후회와 자책도 많은 시기입니다. 이때의 불안과 두려움을 쇼펜하우어 자신은 어떻게 견뎌냈는지 엿볼 수 있는 <마흔에 읽는 쇼펜하우어>입니다.\n\n세상의 고뇌를 어떻게 바라보는가의 관점을 일깨우는 쇼펜하우어. 현실을 정확하게 인식하고 과도한 욕망을 경계하라는 메시지가 흔들리는 마흔의 마음을 다잡아줍니다.\n\n마음의 위기를 다스리고, 우리가 삶을 즐길 수 있는 방법을 제시하며, 삶을 보다 더 지혜롭게 살 수 있는 길을 열어주는 쇼펜하우어 철학을 만나보세요.\n\n- 출판사로부터 도서를 제공받았습니다\n2"
